570.966,-46.4418,-940.461
844.383,444.653,-3025.42
851.099,449.168,-3025.42
852.562,441.974,-3025.69
847.814,438.781,-3025.69
621.945,206.62,-3028.26
622.886,211.419,-3028.28
625.299,206.218,-3031.03
624.635,202.824,-3031.01
705.146,-129.978,-3007.46
703.037,-126.862,-3007.47
705.301,-130.744,-3007.72
706.792,-132.948,-3007.71
1080.67,69.8458,-2911.55
1031.27,79.3725,-2912.6
1122.42,97.9176,-2912.6
1112.34,147.473,-2887.57
1105.52,112.665,-2885.78
1092.46,176.849,-2889.37
1057.53,183.585,-2890.11
1028,163.735,-2889.37
1012.8,170.142,-2917.66
1021.18,128.928,-2887.57
1003.15,120.917,-2915.13
1041.06,99.5514,-2885.78
1075.99,92.8153,-2885.04
1066.41,139.928,-2876.16
847.083,184.432,-2990.88
830.182,199.18,-2964.07
820.536,149.954,-2961.54
840.264,149.625,-2989.09
863.266,5.69951,-2982.65
843.539,6.02884,-2955.1
871.651,-35.5153,-2952.56
883.144,-23.677,-2980.86
959.527,318.237,-2995.31
954.854,341.207,-2968.8
913.103,313.135,-2967.75
930.004,298.387,-2994.57
1297.16,61.3599,-2980.47
1312.37,54.9531,-2952.18
1322.01,104.179,-2954.71
1303.98,96.168,-2982.26
1109.38,131.005,-2067.9
1098.54,131.005,-2895.63
1095.74,147.217,-2895.63
1106.57,147.217,-2067.9
1096.74,120.473,-2067.9
1085.9,120.473,-2895.63
1081.3,126.152,-2067.9
1070.46,126.152,-2895.63
1078.5,142.364,-2067.9
1067.66,142.364,-2895.63
1091.13,152.896,-2067.9
1080.3,152.896,-2895.63
1133.37,182.901,-2034.5
1090.36,77.9934,-2030.59
1086.45,95.9934,-2073.6
1123.54,182.901,-2002.94
1094.27,182.901,-1987.58
1062.71,182.901,-1997.41
1047.34,182.901,-2026.68
1057.18,182.901,-2058.24
1086.45,182.901,-2073.6
1151.18,139.447,-2036.12
1129.46,139.447,-2077.51
1137.28,139.447,-1991.49
1095.89,139.447,-1969.76
1051.25,139.447,-1983.67
1029.53,139.447,-2025.06
1043.43,139.447,-2069.69
1084.83,139.447,-2091.42
1133.37,95.9934,-2034.5
1118.01,95.9934,-2063.77
1123.54,95.9934,-2002.94
1094.27,95.9934,-1987.58
1062.71,95.9934,-1997.41
1047.34,95.9934,-2026.68
1057.18,95.9934,-2058.24
1091.49,132.715,-1450.36
1177.07,155.407,-1411.92
1167.86,87.7866,-1412.08
1135.77,209.734,-1412.64
1068.16,218.945,-1413.82
1013.84,177.643,-1414.77
1004.63,110.023,-1414.93
1045.93,55.6952,-1414.21
1113.54,46.4848,-1413.03
1211.22,164.806,-1322.15
1198.2,69.177,-1322.37
1152.82,241.637,-1323.17
1057.21,254.662,-1324.84
980.388,196.252,-1326.18
967.364,100.623,-1326.4
1025.77,23.7927,-1325.38
1121.38,10.7672,-1323.72
1173.95,155.407,-1233.62
1164.74,87.7866,-1233.78
1132.66,209.734,-1234.34
1065.05,218.945,-1235.52
1010.73,177.643,-1236.47
1001.52,110.023,-1236.63
1042.82,55.6952,-1235.91
1110.43,46.4848,-1234.73
1087.09,132.715,-1198.2
1109.38,131.005,-1193.2
1098.54,131.005,-2020.92
1095.74,147.217,-2020.92
1106.57,147.217,-1193.2
1096.74,120.473,-1193.2
1085.9,120.473,-2020.92
1081.3,126.152,-1193.2
1070.46,126.152,-2020.92
1078.5,142.364,-1193.2
1067.66,142.364,-2020.92
1091.13,152.896,-1193.2
1080.3,152.896,-2020.92
-0.217163,-122.341,38.2749
11.9798,-139.285,-68.0352
79.9849,-122.341,-58.2795
-65.921,-139.285,51.9047
51.6713,-139.285,-92.7585
80.3662,-139.285,-85.2238
-40.5735,-138.497,201.009
45.4692,-160.982,131.001
-21.366,-47.4128,207.17
71.5782,-47.4128,135.59
150.653,-63.5688,42.8855
130.795,-185.267,37.7003
210.707,-205.954,-24.9538
237.34,-77.0321,-21.2859
-24.4996,-177.138,96.6306
21.4768,-177.138,107.977
-26.0212,-154.652,210.71
55.1621,-201.423,-8.31303
94.2131,-201.423,5.35941
122.518,-222.11,-85.8659
164.35,-222.11,-68.5033
3.78931,-160.982,97.6358
26.6314,-160.982,124.282
89.1146,-185.267,4.33523
111.957,-185.267,30.9818
169.027,-205.954,-58.3189
191.869,-205.954,-31.6724
-186.072,-94.8523,214.896
-171.893,-101.588,228.716
-199.2,-79.3156,245.518
-159.539,-101.314,267.138
-135.528,-101.588,249.206
-106.495,-132.739,276.427
-95.3262,-101.588,237.98
-56.3546,-166.26,247.853
-245.123,-74.32,214.854
-222.944,-104.284,268.753
-258.75,-10.4031,268.034
-284.452,-10.4031,243.446
-195.986,-10.4031,306.217
-139.893,-118.675,299.633
-111.216,-10.4031,322.781
-56.4958,-133.966,285.677
-26.4668,-10.4031,308.599
51.33,-154.652,236.884
83.1888,-10.4031,259.499
168.133,-177.138,181.463
201.981,-10.4031,203.746
-74.8368,-101.588,201.615
-31.7086,-171.597,227.334
-11.2192,-171.597,190.969
-22.4448,-171.597,150.767
-86.0624,-101.588,161.413
-58.8096,-171.597,130.278
-122.427,-101.588,140.924
326.572,-10.4031,121.398
290.576,-201.423,99.4749
398.402,-222.11,50.6818
436.228,-23.1789,72.2989
-6.09058,-154.652,88.763
47.7455,-154.652,150.46
110.712,-177.138,33.3428
152.137,-177.138,69.816
249.545,-201.423,-32.2777
282.558,-201.423,2.87305
360.916,-222.11,-76.2038
394.817,-222.11,-35.7415
130.19,-177.138,132.145
148.668,-177.138,168.639
252.633,-201.423,50.156
271.111,-201.423,86.6503
360.459,-222.11,1.3629
378.937,-222.11,37.8572
-18.2114,-122.341,21.8768
-6.0144,-139.285,-84.4333
61.9906,-122.341,-74.6776
-83.9153,-139.285,35.5066
33.677,-139.285,-109.157
62.3719,-139.285,-101.622
25.6485,-122.341,60.2877
37.8454,-139.285,-46.0224
105.851,-122.341,-36.2668
-40.0554,-139.285,73.9174
77.5369,-139.285,-70.7457
106.232,-139.285,-63.2111
-92.3032,-101.588,81.6598
-112.984,-101.588,102.639
60.337,-129.477,215.883
182.66,-44.8696,153.671
70.8922,-50.2549,233.873
167.548,-144.521,136.443
262.398,-157.337,89.8216
279.13,-47.5622,106.778
25.7153,-129.477,166.008
132.926,-144.521,86.5687
42.8093,-129.477,202.734
150.02,-144.521,123.295
227.776,-157.337,39.9469
244.87,-157.337,76.6729
79.9849,88.7586,-58.2795
11.9798,105.703,-68.0352
-0.217163,88.7586,38.2749
-65.921,105.703,51.9047
51.6713,105.703,-92.7585
80.3662,105.703,-85.2238
-30.1321,13.8308,219.028
43.3925,127.4,149.293
-48.6953,104.915,211.134
68.9719,13.8308,156.252
156.198,29.9868,71.1718
136.897,151.685,64.1913
222.207,172.372,9.11221
248.393,43.4501,15.2017
-35.0916,121.07,222.126
21.6074,143.556,124.171
-23.1379,143.556,108.665
65.7921,167.841,11.4505
103.428,167.841,28.6388
139.962,188.528,-59.6138
180.03,188.528,-38.4963
25.2484,127.4,140.879
4.94031,127.4,112.254
98.4448,151.685,27.1524
118.753,151.685,55.7773
183.755,172.372,-27.9267
204.063,172.372,0.698105
-199.2,45.7336,245.518
-171.893,68.0061,228.716
-186.072,61.2704,214.896
-159.539,67.7316,267.138
-135.528,68.0061,249.206
-106.495,99.1573,276.427
-95.3262,68.0061,237.98
-56.3546,132.678,247.853
-245.123,40.738,214.854
-222.944,70.7023,268.753
-139.893,85.0932,299.633
-56.4958,100.384,285.677
51.33,121.07,236.884
168.133,143.556,181.463
-74.8368,68.0061,201.615
-31.7086,138.015,227.334
-11.2192,138.015,190.969
-22.4448,138.015,150.767
-86.0624,68.0061,161.413
-58.8096,138.015,130.278
-122.427,68.0061,140.924
290.576,167.841,99.4749
398.402,188.528,50.6818
436.228,-10.4031,72.2989
47.7455,121.07,150.46
-6.09058,121.07,88.763
110.712,143.556,33.3428
152.137,143.556,69.816
249.545,167.841,-32.2777
282.558,167.841,2.87305
360.916,188.528,-76.2038
394.817,188.528,-35.7415
148.668,143.556,168.639
130.19,143.556,132.145
252.633,167.841,50.156
271.111,167.841,86.6503
360.459,188.528,1.3629
378.937,188.528,37.8572
61.9906,88.7586,-74.6776
-6.0144,105.703,-84.4333
-18.2114,88.7586,21.8768
-83.9153,105.703,35.5066
33.677,105.703,-109.157
62.3719,105.703,-101.622
105.851,88.7586,-36.2668
37.8454,105.703,-46.0224
25.6485,88.7586,60.2877
-40.0554,105.703,73.9174
77.5369,105.703,-70.7457
106.232,105.703,-63.2111
-112.984,68.0061,102.639
-92.3032,68.0061,81.6598
70.8922,16.6729,233.873
182.66,11.2876,153.671
60.337,95.8948,215.883
167.548,110.939,136.443
262.398,123.755,89.8216
279.13,13.9803,106.778
42.8093,95.8948,202.734
132.926,110.939,86.5687
25.7153,95.8948,166.008
150.02,110.939,123.295
227.776,123.755,39.9469
244.87,123.755,76.6729
-643.746,-12.9011,87.8015
-758.001,-12.9011,35.9063
-632.369,-42.4329,65.2172
-620.484,-58.4809,48.2736
-632.369,8.85094,65.2172
-620.484,24.8989,48.2736
-285.165,-97.8147,138.921
-297.415,-12.9011,226.543
-371.149,-12.9011,198.032
-404.878,-77.5603,124.501
-492.087,-12.9011,148.738
-487.011,-65.4939,107.881
-564.418,-12.9011,117.684
-556.671,-54.4994,85.094
-548.093,-73.5724,70.2197
-513.135,-79.0696,77.5807
-440.879,-93.8343,87.938
-276.172,-124.226,111.4
-360.914,-109.551,99.2627
-191.863,-105.469,160.083
-195.265,-94.8523,190.71
-257.236,-74.32,188.584
-155.006,-137.318,104.742
-137.567,-116.085,141.519
-399.955,-102.566,91.5584
-476.088,-87.801,85.8676
-285.165,64.2327,138.921
-404.878,43.9783,124.501
-487.011,31.9119,107.881
-556.671,20.9174,85.094
-548.093,39.9904,70.2197
-513.135,45.4876,77.5807
-440.879,60.2523,87.938
-360.914,75.9688,99.2627
-276.172,90.6436,111.4
-195.265,61.2704,190.71
-191.863,71.8868,160.083
-257.236,40.738,188.584
-137.567,82.5033,141.519
-155.006,103.736,104.742
-399.955,68.9837,91.5584
-476.088,54.219,85.8676
-543.152,-76.4894,62.3718
-470.88,-93.9523,77.6461
-397.619,-111.415,81.5109
-342.953,-125.385,91.2116
-272.893,-134.481,97.6715
-126.66,-137.061,196.044
-110.57,-126.671,176.8
-101.676,-126.671,193.813
-107.416,-126.671,212.133
-124.429,-126.671,221.028
-142.749,-126.671,215.287
-151.644,-126.671,198.274
-145.903,-126.671,179.954
-128.89,-126.671,171.06
-153.874,-101.588,173.29
-161.992,-101.588,199.198
-149.413,-101.588,223.258
-129.814,-101.588,160.711
-103.906,-101.588,168.829
-91.3268,-101.588,192.889
-99.4452,-101.588,218.797
-123.505,-101.588,231.376
-543.152,42.9074,62.3718
-470.88,60.3703,77.6461
-397.619,77.8331,81.5109
-342.953,91.8034,91.2116
-272.893,100.899,97.6715
-101.676,93.0895,193.813
-110.57,93.0895,176.8
-126.66,103.479,196.044
-107.416,93.0895,212.133
-124.429,93.0895,221.028
-142.749,93.0895,215.287
-151.644,93.0895,198.274
-145.903,93.0895,179.954
-128.89,93.0895,171.06
-153.874,68.0061,173.29
-161.992,68.0061,199.198
-149.413,68.0061,223.258
-129.814,68.0061,160.711
-103.906,68.0061,168.829
-91.3268,68.0061,192.889
-99.4452,68.0061,218.797
-123.505,68.0061,231.376
-88.8383,34.7158,69.9514
-170.054,34.0347,82.6771
-85.1199,55.9117,87.3593
-171.76,50.5516,100.703
-95.1863,67.7838,97.0216
-173.303,56.9649,109.394
-123.411,-17.3371,14.6088
-204.627,-18.0182,27.3345
-170.054,-67.6167,82.6771
-88.8383,-66.9356,69.9514
-86.6696,-89.6911,87.5358
-171.76,-84.1336,100.703
-97.5107,-96.1044,97.2864
-173.303,-90.5469,109.394
580.77,-48.5548,-864.16
530.355,-16.6233,-908.591
545.223,-16.6233,-855.49
-1.3446,34.7158,97.7192
-6.58771,55.9117,109.113
-20.0859,67.7838,105.578
546.771,-47.8934,-944.189
530.355,-77.6891,-908.591
545.646,-75.7051,-854.981
-0.250732,-63.6329,97.5946
-7.54791,-89.6911,107.884
-21.5262,-96.1044,103.735
31.4697,33.615,93.9805
19.0281,-18.438,40.3217
44.1857,-19.5389,37.4553
33.6572,-68.0365,93.7313
-50.0116,12.0043,-26.9153
2.54919,12.0043,-10.2341
14.7878,-19.9272,-44.715
-70.7807,-19.2658,-60.1617
-50.0116,-49.0615,-26.9153
3.20624,-47.0774,-10.309
-13.6935,8.1782,-170.486
38.8673,8.1782,-153.805
51.106,-23.7533,-188.286
-34.4625,-23.092,-203.732
-13.6935,-52.8876,-170.486
39.5244,-50.9036,-153.88
22.4515,4.94323,-299.936
73.0766,4.94323,-278.073
88.7082,-26.9883,-311.154
5.11786,-26.3269,-335.096
22.4515,-56.1226,-299.936
73.7378,-54.1386,-278.081
93.5921,0.116764,-457.151
138.565,0.116764,-425.24
160.733,-31.8147,-454.348
83.9474,-31.1534,-495.146
93.5921,-60.949,-457.151
139.214,-58.965,-425.111
190.852,-4.25414,-583.117
243.036,-4.25414,-565.293
256.024,-36.1856,-599.498
170.813,-35.5243,-616.808
190.852,-65.3199,-583.117
243.695,-63.3359,-565.353
318.646,-9.92096,-762.284
350.584,-9.92096,-717.331
381.11,-41.8525,-737.503
322.068,-41.1911,-801.335
318.646,-70.9868,-762.284
351.154,-69.0027,-716.995
-242.307,-54.95,61.0943
-286.279,-18.0183,25.4465
-293.556,-47.4039,50.1447
-335.505,-18.0183,25.2191
-339.189,-40.5281,45.842
-388.453,-18.0183,22.5752
-387.56,-32.982,38.3645
-466.92,-18.0183,23.8459
-384.968,-43.0181,51.0458
-337.979,-52.456,56.5117
-316.094,-55.8939,61.0074
-272.072,-65.1274,73.0858
-223.387,-74.9563,86.5319
-247.699,-70.5879,81.2146
-292.781,-61.3543,65.4931
-242.307,21.368,61.0943
-293.556,13.8219,50.1447
-339.189,6.94614,45.842
-387.56,-0.599985,38.3645
-384.968,9.43609,51.0458
-337.979,18.874,56.5117
-316.094,22.3119,61.0074
-272.072,31.5454,73.0858
-223.387,41.3743,86.5319
-247.699,37.0059,81.2146
-292.781,27.7724,65.4931
-337.102,-54.2803,62.2445
-291.844,-65.2012,71.507
-248.865,-76.1221,87.5596
-215.094,-84.8589,95.6282
-337.102,20.6983,62.2445
-291.844,31.6192,71.507
-248.865,42.5401,87.5596
-215.094,51.2769,95.6282
